ds,pred_cases,hour,weekday,eps_dept_desc,Type,pred_cases_total,pred_cases_key,remaining_cases,dept_ratio,order_item_desc,item_ratio,pred_project_cases,tech_minutes,doc_minutes,pred_tech_minutes,pred_doc_minutes,大分类
2026-06-11 06:00:00,0.0,6,3,,DXA,0.43607873767890737,1.2058500627366449,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 07:00:00,0.0,7,3,,DXA,0.5406426778401952,1.2303154763275086,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 08:00:00,0.0,8,3,,DXA,0.7631716744995614,1.4219192254408148,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 09:00:00,0.0,9,3,GZU Gynecology,DXA,0.9242344665269435,1.6611470006249676,0.0,0.25,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-11 09:00:00,0.0,9,3,GZU Weight Management Clinic,DXA,0.9242344665269435,1.6611470006249676,0.0,0.75,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-11 10:00:00,0.0,10,3,GZU Gynecology,DXA,0.8498518221291309,1.3155023025196897,0.0,0.125,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-11 10:00:00,0.0,10,3,GZU Weight Management Clinic,DXA,0.8498518221291309,1.3155023025196897,0.0,0.875,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-11 11:00:00,0.0,11,3,GZU Gynecology,DXA,0.5727899410916115,0.769028437226387,0.0,0.625,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-11 11:00:00,0.0,11,3,GZU Weight Management Clinic,DXA,0.5727899410916115,0.769028437226387,0.0,0.25,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-11 11:00:00,0.0,11,3,GZU Wellness and Longevity Center,DXA,0.5727899410916115,0.769028437226387,0.0,0.125,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-11 12:00:00,0.0,12,3,GZU Weight Management Clinic,DXA,0.29282224613921165,0.37296950159380754,0.0,0.5,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-11 12:00:00,0.0,12,3,GZU Wellness and Longevity Center,DXA,0.29282224613921165,0.37296950159380754,0.0,0.5,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-11 13:00:00,0.0,13,3,GZU Weight Management Clinic,DXA,0.15600661778505595,0.31439969419760466,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-11 14:00:00,0.0,14,3,GZU Internal Medicine Oncology,DXA,0.12150189468447521,0.2849538149191148,0.0,0.25,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-11 14:00:00,0.0,14,3,GZU Weight Management Clinic,DXA,0.12150189468447521,0.2849538149191148,0.0,0.75,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-11 15:00:00,0.0,15,3,GZU Gynecology,DXA,0.1402628187630058,0.30802202739575707,0.0,0.25,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-11 15:00:00,0.0,15,3,GZU Weight Management Clinic,DXA,0.1402628187630058,0.30802202739575707,0.0,0.75,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-11 16:00:00,0.0,16,3,GZU Weight Management Clinic,DXA,0.1471224714125335,0.26956677300022125,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-11 17:00:00,0.0,17,3,,DXA,0.12088125879341544,0.20213167193418197,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 18:00:00,0.0,18,3,,DXA,0.06974142715020612,0.18133896994615595,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 19:00:00,0.0,19,3,,DXA,0.04142026023442917,0.17231007498941012,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 20:00:00,0.0,20,3,,DXA,0.057297744581423164,0.18071933174950616,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 21:00:00,0.0,21,3,,DXA,0.09120690629773985,0.18430920038078058,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 22:00:00,0.0,22,3,,DXA,0.10143393435669258,0.18436706945559528,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-11 23:00:00,0.0,23,3,,DXA,0.07807276395936692,0.1738024119247523,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 00:00:00,0.0,0,4,,DXA,0.28201556180625864,0.8477335952945819,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 01:00:00,0.0,1,4,,DXA,0.29849819113439524,0.8526192953205911,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 02:00:00,0.0,2,4,,DXA,0.4008877921120515,1.1132238375205126,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 03:00:00,0.0,3,4,,DXA,0.48160072557535094,1.2342140018742498,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 04:00:00,0.0,4,4,,DXA,0.4976022161308913,1.2223136807387454,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 05:00:00,0.0,5,4,,DXA,0.4501034148271764,1.2106981109593828,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 06:00:00,0.0,6,4,,DXA,0.45267438515153524,1.210788026795997,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 07:00:00,0.0,7,4,,DXA,0.562977438906361,1.272653698740584,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 08:00:00,0.0,8,4,GZU Weight Management Clinic,DXA,0.7987613482406901,1.4511988701312712,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 09:00:00,0.0,9,4,GZU Gynecology,DXA,0.9455616004203943,1.6936033848100693,0.0,0.3333333333333333,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 09:00:00,0.0,9,4,GZU Internal Medicine,DXA,0.9455616004203943,1.6936033848100693,0.0,0.16666666666666666,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 09:00:00,0.0,9,4,GZU Weight Management Clinic,DXA,0.9455616004203943,1.6936033848100693,0.0,0.5,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 10:00:00,0.0,10,4,GZU Gynecology,DXA,0.8712004584225258,1.3139810966618084,0.0,0.6666666666666666,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 10:00:00,0.0,10,4,GZU Weight Management Clinic,DXA,0.8712004584225258,1.3139810966618084,0.0,0.3333333333333333,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 11:00:00,0.0,11,4,GZU Breast Surgery,DXA,0.612611937600098,0.7903255207346865,0.0,0.3333333333333333,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 11:00:00,0.0,11,4,GZU Gynecology,DXA,0.612611937600098,0.7903255207346865,0.0,0.6666666666666666,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 12:00:00,0.0,12,4,GZU Breast Surgery,DXA,0.3483062007021716,0.42785761352192786,0.0,0.25,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 12:00:00,0.0,12,4,GZU Gynecology,DXA,0.3483062007021716,0.42785761352192786,0.0,0.5,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 12:00:00,0.0,12,4,GZU Weight Management Clinic,DXA,0.3483062007021716,0.42785761352192786,0.0,0.25,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 13:00:00,0.0,13,4,GZU Gynecology,DXA,0.21526840030290695,0.35844004932126133,0.0,0.2,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 13:00:00,0.0,13,4,GZU Weight Management Clinic,DXA,0.21526840030290695,0.35844004932126133,0.0,0.8,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 14:00:00,0.0,14,4,GZU Gynecology,DXA,0.18546085690541747,0.32189040613041325,0.0,0.3333333333333333,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 14:00:00,0.0,14,4,GZU Weight Management Clinic,DXA,0.18546085690541747,0.32189040613041325,0.0,0.6666666666666666,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 15:00:00,0.0,15,4,GZU Gynecology,DXA,0.2007802174289108,0.3242949041821915,0.0,0.6666666666666666,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 15:00:00,0.0,15,4,GZU Weight Management Clinic,DXA,0.2007802174289108,0.3242949041821915,0.0,0.3333333333333333,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 16:00:00,0.0,16,4,GZU Breast Surgery,DXA,0.21417012906417668,0.29806278909453643,0.0,0.25,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 16:00:00,0.0,16,4,GZU Gynecology,DXA,0.21417012906417668,0.29806278909453643,0.0,0.5,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 16:00:00,0.0,16,4,GZU Weight Management Clinic,DXA,0.21417012906417668,0.29806278909453643,0.0,0.25,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 17:00:00,0.0,17,4,GZU Cardiology,DXA,0.18918766349447302,0.2468878969419108,0.0,0.5,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 17:00:00,0.0,17,4,GZU Gynecology,DXA,0.18918766349447302,0.2468878969419108,0.0,0.5,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-12 18:00:00,0.0,18,4,GZU Weight Management Clinic,DXA,0.1385794003947233,0.2180330506841412,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 19:00:00,0.0,19,4,GZU Cardiology,DXA,0.11003920494323213,0.20545798721107683,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-12 20:00:00,0.0,20,4,,DXA,0.12493213281102285,0.21603377714508645,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 21:00:00,0.0,21,4,,DXA,0.1570850181209286,0.23800195212505537,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 22:00:00,0.0,22,4,,DXA,0.16478674347923838,0.24295173757930946,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-12 23:00:00,0.0,23,4,,DXA,0.1381428633921854,0.2257792175277355,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 00:00:00,0.0,0,5,,DXA,0.33428125719478224,0.870983079347158,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 01:00:00,0.0,1,5,,DXA,0.3460364792811785,0.8844671256719603,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 02:00:00,0.0,2,5,,DXA,0.4357207363342024,1.1501689787789406,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 03:00:00,0.0,3,5,,DXA,0.5177111799507266,1.2752199888555757,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 04:00:00,0.0,4,5,,DXA,0.5271189584738136,1.2538421494464076,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 05:00:00,0.0,5,5,,DXA,0.472515058165843,1.2179452604978867,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 06:00:00,0.0,6,5,,DXA,0.4675359540217906,1.2145545407585967,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 07:00:00,0.0,7,5,,DXA,0.5699159459502492,1.2785894244415899,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 08:00:00,0.0,8,5,GZU Weight Management Clinic,DXA,0.7980196441310713,1.4282136095882456,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 09:00:00,0.0,9,5,GZU Weight Management Clinic,DXA,0.9392316395874925,1.6621345656246618,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 10:00:00,0.0,10,5,GZU Weight Management Clinic,DXA,0.8307120547591755,1.2664679696860865,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 11:00:00,0.0,11,5,GZU Gynecology,DXA,0.581883078448201,0.7373406162177178,0.0,0.1111111111111111,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-13 11:00:00,0.0,11,5,GZU OBGYN,DXA,0.581883078448201,0.7373406162177178,0.0,0.2222222222222222,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-13 11:00:00,0.0,11,5,GZU Weight Management Clinic,DXA,0.581883078448201,0.7373406162177178,0.0,0.6666666666666666,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 12:00:00,0.0,12,5,GZU Weight Management Clinic,DXA,0.2985803162365574,0.3972002192620479,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 13:00:00,0.0,13,5,GZU Weight Management Clinic,DXA,0.15709756689517712,0.31987475282196,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 14:00:00,0.0,14,5,GZU Gynecology,DXA,0.12714284748759574,0.3066762727496117,0.0,1.0,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-13 15:00:00,0.0,15,5,GZU Gynecology,DXA,0.14159829713267508,0.2850210145850297,0.0,0.6666666666666666,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-13 15:00:00,0.0,15,5,GZU Weight Management Clinic,DXA,0.14159829713267508,0.2850210145850297,0.0,0.3333333333333333,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 16:00:00,0.0,16,5,GZU Weight Management Clinic,DXA,0.13227755370391783,0.20272527482409225,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 17:00:00,0.0,17,5,GZU Cardiology,DXA,0.10019501589449702,0.15400561004140367,0.0,0.5,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-13 17:00:00,0.0,17,5,GZU Weight Management Clinic,DXA,0.10019501589449702,0.15400561004140367,0.0,0.5,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 18:00:00,0.0,18,5,GZU Weight Management Clinic,DXA,0.04301504902950583,0.14685077851793057,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-13 19:00:00,0.0,19,5,,DXA,0.008498586007917308,0.1457592728111863,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 20:00:00,0.0,20,5,,DXA,0.01807144137806208,0.1465534677265565,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 21:00:00,0.0,21,5,,DXA,0.045614202811766126,0.1480053483123742,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 22:00:00,0.0,22,5,,DXA,0.04946188708728223,0.1533058677259485,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-13 23:00:00,0.0,23,5,,DXA,0.019758039315848568,0.1535316372129457,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 00:00:00,0.0,0,6,,DXA,0.2774063669801476,0.8309611078059831,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 01:00:00,0.0,1,6,,DXA,0.28467304332316673,0.842678120869678,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 02:00:00,0.0,2,6,,DXA,0.36547345075515136,1.0908619905510422,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 03:00:00,0.0,3,6,,DXA,0.4461203914516231,1.208042544559499,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 04:00:00,0.0,4,6,,DXA,0.4566992062169944,1.2076668426289714,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 05:00:00,0.0,5,6,,DXA,0.44252603849153566,1.2061126682633834,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 06:00:00,0.0,6,6,,DXA,0.44252603849153566,1.2060903635615692,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 07:00:00,0.0,7,6,,DXA,0.507905956844054,1.2084932230918983,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 08:00:00,0.0,8,6,GZU Weight Management Clinic,DXA,0.7399837794828076,1.3477530993044229,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-14 09:00:00,0.0,9,6,GZU Weight Management Clinic,DXA,0.8823722820380677,1.5891844849731873,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-14 10:00:00,0.0,10,6,GZU Weight Management Clinic,DXA,0.786174976857045,1.2078065961133528,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-14 11:00:00,0.0,11,6,GZU Weight Management Clinic,DXA,0.5385819503754311,0.6805942962929699,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-14 12:00:00,0.0,12,6,GZU Weight Management Clinic,DXA,0.2547627804056467,0.33316442025083426,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-14 13:00:00,0.0,13,6,GZU Weight Management Clinic,DXA,0.10414817411966108,0.30510070441535014,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-14 14:00:00,0.0,14,6,,DXA,0.10911218108331196,0.30171344300016595,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 15:00:00,0.0,15,6,GZU Weight Management Clinic,DXA,0.1354475225839719,0.2800810043258038,0.0,1.0,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-14 16:00:00,0.0,16,6,,DXA,0.095743893539844,0.20816945802073492,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 17:00:00,0.0,17,6,,DXA,0.07533614562087995,0.15997904063891616,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 18:00:00,0.0,18,6,,DXA,0.027754637684272356,0.1513551144482576,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 19:00:00,0.0,19,6,,DXA,0.005251808790162789,0.1501888579004278,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 20:00:00,0.0,20,6,,DXA,0.016217618820213008,0.15096131690707398,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 21:00:00,0.0,21,6,,DXA,0.05213854747245182,0.15245286151183382,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 22:00:00,0.0,22,6,,DXA,0.06093253883427654,0.1577998498332975,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-14 23:00:00,0.0,23,6,,DXA,0.03812330451092426,0.15810770034464258,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 00:00:00,0.0,0,0,,DXA,0.2520958424290869,0.7976932830759584,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 01:00:00,0.0,1,0,,DXA,0.2688275847713951,0.80189481846374,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 02:00:00,0.0,2,0,,DXA,0.36824023117494553,1.0704117816448115,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 03:00:00,0.0,3,0,,DXA,0.45049536046453353,1.2030648647907922,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 04:00:00,0.0,4,0,,DXA,0.4652585325910839,1.1860220862265212,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 05:00:00,0.0,5,0,,DXA,0.41618321874366704,1.1677288205139877,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 06:00:00,0.0,6,0,,DXA,0.41685967606080016,1.1680928122385654,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 07:00:00,0.0,7,0,,DXA,0.5249183954824681,1.2269788484458581,0.0,0.0,,0.0,0.0,,,,,放射
2026-06-15 08:00:00,0.0,8,0,GZU Internal Medicine Oncology,DXA,0.7506674859484759,1.382100137568841,0.0,0.5,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
2026-06-15 08:00:00,0.0,8,0,GZU Weight Management Clinic,DXA,0.7506674859484759,1.382100137568841,0.0,0.5,"X - ray, Dual-energy X - ray Absorptiometry (DXA),  Body Fat Measurement X线，全身体脂检测",1.0,0.0,15.0,10.4166666666666,0.0,0.0,放射
2026-06-15 09:00:00,0.0,9,0,GZU Internal Medicine,DXA,0.9138659356261605,1.6236752989755228,0.0,0.5,"X - ray, Dual-energy X  -ray Absorptiometry (DXA), bone density study, axial skeleton  X 线，骨密度测定，中轴骨，含腰椎和/或髋骨",1.0,0.0,14.4583333333333,4.55,0.0,0.0,放射
